clinic_id,clinic_name,country,city,specialties,languages_spoken,is_verified,has_profile_photo,has_doctor_bio,has_services_listed,has_prices_listed,has_reviews,completeness_score,average_price,average_review_rating,response_rate_percent,average_response_time_hours,last_updated_date,total_clicks,last_clicked_date,clinic_activity_score,inquiries_last_30_days,last_response_date
949,Hernandez Group,Germany,Hamburg,Dermatology,Croatian,1,1,0,1,0,0,,2197.06,4.8,75,5.1,2025-03-26,840,2025-02-21,79,21,2025-04-12
950,Hall LLC,Turkey,Izmir,Orthopedics,Croatian,1,0,0,0,0,1,,4269.79,4.2,67,8.4,2025-03-19,6,2025-03-18,85,20,2025-04-11
951,"Franco, Wiley and Tapia",Croatia,Dubrovnik,"Dental, Cardiology","Spanish, English",0,0,1,0,1,0,,5332.82,2.1,75,17.3,2025-02-17,672,2025-03-26,49,4,2025-04-08
952,Blake Group,Germany,Munich,"Dental, Cosmetic Surgery","German, Hindi",0,0,0,1,0,1,,9784.86,2.1,54,41.2,2025-01-22,350,2025-03-28,54,17,2025-04-18
953,"Acosta, Garcia and Moreno",India,Bangalore,Cardiology,"Turkish, Hindi, Spanish",1,1,1,1,0,0,,5033.02,1.0,58,2.3,2025-03-28,445,2025-04-08,85,0,2025-04-16
954,Barnes Inc,India,Bangalore,"Dental, Fertility","Thai, English, Spanish",1,0,0,0,1,1,,4896.2,3.3,79,29.8,2025-02-05,977,2025-03-16,60,13,2025-04-16
955,Dawson Inc,Mexico,Mexico City,"Orthopedics, Fertility",Croatian,0,0,1,1,0,1,,9611.87,3.8,83,39.0,2025-02-17,664,2025-03-15,53,22,2025-04-11
956,Morse PLC,Croatia,Dubrovnik,Dermatology,"Hindi, Thai, German",0,0,0,1,1,1,,2289.57,4.8,93,52.5,2025-02-03,652,2025-03-28,23,14,2025-04-15
957,Haynes-Watson,Mexico,Cancun,Dental,"English, German, Croatian",1,1,1,1,1,1,,8095.64,2.1,50,51.5,2025-04-18,143,2025-03-23,71,29,2025-04-06
958,"Miller, Davis and Anderson",Turkey,Ankara,"Dermatology, Orthopedics, Cardiology","German, Hindi",1,1,1,0,1,0,,4163.74,2.4,94,71.3,2025-03-17,878,2025-03-28,4,1,2025-04-05
959,Jones-Bradley,Mexico,Mexico City,"Dermatology, Fertility","Spanish, English",1,1,1,0,1,1,,1251.24,4.5,86,47.2,2025-04-01,582,2025-03-05,48,14,2025-04-08
960,Bates-Anderson,Mexico,Cancun,"Cosmetic Surgery, Cardiology, Orthopedics","English, Spanish, German",1,0,0,0,1,1,,6907.0,2.7,65,71.1,2025-03-09,628,2025-03-31,67,39,2025-03-22
961,Green-Edwards,India,Bangalore,"Cardiology, Orthopedics","German, Turkish",1,0,1,1,1,1,,7580.63,2.2,66,56.8,2025-03-10,626,2025-04-11,50,36,2025-03-20
962,Haynes-Moss,India,Bangalore,Cardiology,Croatian,1,1,1,1,0,1,,8832.2,2.1,83,54.9,2025-01-24,716,2025-03-14,21,9,2025-04-11
963,Chavez-Hall,USA,Miami,"Cardiology, Orthopedics",Hindi,1,0,1,0,0,0,,1484.31,1.0,98,41.5,2025-04-02,62,2025-03-05,22,7,2025-03-22
964,Taylor PLC,Thailand,Bangkok,"Cosmetic Surgery, Dermatology","German, Spanish, Croatian",1,1,1,1,0,0,,854.28,1.0,69,20.7,2025-02-22,868,2025-03-30,48,4,2025-04-14
965,Moore and Sons,Germany,Hamburg,Cardiology,Croatian,0,0,1,0,0,0,,2438.38,4.5,71,62.0,2025-03-04,541,2025-03-04,76,25,2025-04-12
966,Owens-Russell,Turkey,Izmir,"Dermatology, Orthopedics",Hindi,1,0,0,0,1,1,,5749.23,1.8,94,24.2,2025-02-28,226,2025-04-13,9,14,2025-03-20
967,"Howard, Townsend and Hayes",India,Bangalore,"Dental, Fertility","Spanish, Croatian",1,0,0,0,0,0,,3445.26,2.2,66,29.9,2025-01-25,110,2025-04-17,38,14,2025-03-28
968,Baker-Wilson,Thailand,Phuket,"Orthopedics, Cardiology, Dermatology","Croatian, English, Thai",1,0,1,1,0,0,,8918.15,3.6,91,48.0,2025-02-15,448,2025-02-21,36,4,2025-04-04
969,Aguirre LLC,Turkey,Istanbul,Cosmetic Surgery,Croatian,1,0,0,0,1,0,,2052.01,4.3,89,68.0,2025-02-23,400,2025-03-28,23,28,2025-03-25
970,"Terry, Williams and Huff",Turkey,Izmir,Fertility,Spanish,0,0,0,0,0,0,,3636.8,3.3,56,16.3,2025-04-17,235,2025-04-17,28,12,2025-04-10
971,Hernandez-Dawson,Thailand,Chiang Mai,"Dental, Dermatology","Turkish, Croatian, German",0,1,1,0,1,1,,7633.59,2.3,97,5.0,2025-03-14,657,2025-03-26,26,3,2025-04-16
972,Foster-Williams,Mexico,Cancun,"Cardiology, Dermatology, Cosmetic Surgery","Spanish, Croatian",0,0,1,0,0,0,,5631.75,2.8,87,58.5,2025-04-16,93,2025-03-20,91,10,2025-03-19
973,Green-Ewing,Mexico,Tijuana,Cosmetic Surgery,German,0,1,1,1,1,0,,8401.12,2.9,90,50.1,2025-03-08,844,2025-04-02,52,6,2025-03-30
974,Crane Group,Croatia,Dubrovnik,Cosmetic Surgery,Turkish,1,0,1,0,1,0,,3725.04,4.5,54,13.8,2025-03-09,613,2025-04-16,74,50,2025-03-27
975,"Adkins, Wright and Murray",Turkey,Ankara,"Cardiology, Cosmetic Surgery","German, Hindi, Spanish",0,1,0,0,1,0,,8047.08,1.4,55,7.1,2025-04-12,122,2025-03-16,58,32,2025-04-17
976,Martinez Inc,Mexico,Tijuana,"Dermatology, Cardiology","Croatian, Thai",0,0,1,0,1,1,,7089.07,4.2,64,43.5,2025-03-04,106,2025-03-12,79,39,2025-04-10
977,Anderson Group,Germany,Munich,Cardiology,"Thai, English",1,0,0,0,0,1,,9480.79,4.0,65,16.6,2025-02-19,186,2025-04-08,2,23,2025-03-22
978,Parks-Pace,Turkey,Istanbul,Dental,"Spanish, Turkish",1,1,1,0,0,0,,7077.38,4.3,62,70.3,2025-03-12,309,2025-03-21,2,19,2025-04-02
979,Aguilar LLC,Croatia,Dubrovnik,"Cardiology, Dermatology","German, English, Croatian",1,0,0,0,1,1,,7776.57,3.7,54,44.5,2025-03-09,194,2025-02-27,87,28,2025-04-03
980,Johnson Inc,Turkey,Izmir,"Fertility, Orthopedics, Cardiology","Thai, Spanish, Croatian",1,1,0,1,0,1,,9252.18,2.9,100,13.1,2025-03-04,580,2025-04-09,2,26,2025-04-16
981,Orr Group,Thailand,Chiang Mai,"Dental, Fertility, Cardiology",Thai,1,0,0,1,0,0,,3564.51,4.5,99,30.1,2025-04-13,155,2025-03-12,40,20,2025-03-25
982,Davis LLC,Germany,Hamburg,"Orthopedics, Fertility, Dermatology",Turkish,0,1,0,1,0,0,,4598.91,1.3,92,19.4,2025-02-12,27,2025-03-08,85,35,2025-04-08
983,Williams Group,USA,Los Angeles,Dermatology,Spanish,0,0,1,0,0,0,,8279.76,1.3,59,7.7,2025-03-27,800,2025-04-14,47,47,2025-04-09
984,Jackson PLC,India,Bangalore,Dermatology,"Hindi, Spanish",1,1,1,1,1,0,,1487.82,3.3,83,24.2,2025-02-06,550,2025-04-15,49,19,2025-04-09
985,Underwood-Foster,Croatia,Zagreb,"Dental, Dermatology, Orthopedics",Hindi,1,1,1,0,1,1,,7871.41,4.8,90,29.5,2025-02-26,766,2025-03-30,99,47,2025-04-15
986,Reyes Group,India,Mumbai,"Fertility, Dermatology, Cosmetic Surgery","Spanish, English, Hindi",0,1,0,0,0,0,,2238.71,2.2,54,4.2,2025-03-29,626,2025-04-02,68,13,2025-03-24
987,Gomez and Sons,USA,New York,"Orthopedics, Cardiology, Dental",Turkish,1,0,1,1,0,0,,5380.03,1.8,97,40.0,2025-04-11,224,2025-02-21,55,27,2025-04-05
988,Ramirez-Stephenson,USA,Miami,"Dermatology, Fertility, Dental",English,1,0,0,1,0,1,,2291.24,1.4,70,45.9,2025-03-08,829,2025-04-07,34,15,2025-03-21
989,Mendez PLC,India,Delhi,"Dermatology, Dental, Cosmetic Surgery","Thai, Spanish, Turkish",0,0,0,1,1,1,,2058.13,2.8,77,67.3,2025-03-20,181,2025-02-23,71,13,2025-03-21
990,Holland Group,Croatia,Dubrovnik,"Orthopedics, Fertility, Cardiology","Turkish, Thai",0,1,0,1,0,1,,4821.32,2.0,85,22.6,2025-04-05,0,2025-04-14,24,9,2025-03-28
991,Andrade-Mendoza,India,Delhi,Fertility,"Hindi, Spanish, English",0,1,0,1,0,1,,3590.98,4.8,97,67.8,2025-04-16,415,2025-02-17,61,31,2025-04-06
992,Ramirez and Sons,USA,Miami,Orthopedics,"Thai, German, Hindi",0,0,0,1,0,0,,6401.11,2.9,78,68.9,2025-04-04,471,2025-02-19,64,44,2025-04-15
993,Gonzalez-Wilkerson,Turkey,Izmir,"Cardiology, Dermatology","Spanish, Hindi, German",1,1,0,0,0,1,,4080.27,3.8,75,38.9,2025-03-28,626,2025-02-22,45,36,2025-03-23
994,"Wright, Mcknight and Stephens",USA,Los Angeles,"Orthopedics, Fertility","Hindi, Croatian",0,1,1,0,1,1,,6468.61,1.0,78,53.4,2025-04-01,593,2025-02-22,77,1,2025-04-04
995,Mayo Ltd,Turkey,Izmir,"Fertility, Cardiology","Turkish, Hindi",1,0,1,1,1,0,,5843.14,3.2,88,33.5,2025-01-21,696,2025-03-18,32,35,2025-04-07
996,Castillo-Harrington,Germany,Hamburg,"Cosmetic Surgery, Orthopedics, Dermatology",Hindi,0,1,0,1,1,0,,3245.26,2.8,90,25.4,2025-02-26,750,2025-03-12,68,34,2025-04-15
997,Durham-Shaw,Thailand,Chiang Mai,"Cardiology, Dental, Cosmetic Surgery","German, English",0,1,0,1,0,0,,8439.1,4.9,60,29.3,2025-02-19,40,2025-03-24,51,18,2025-04-01
998,Nelson-Johnson,India,Delhi,Cardiology,German,1,1,0,0,0,0,,8811.87,4.2,71,35.3,2025-01-23,834,2025-03-15,70,15,2025-03-30
999,"Robinson, Huang and Osborne",India,Bangalore,"Cosmetic Surgery, Dental","German, Turkish, Spanish",0,0,1,1,0,0,,506.0,1.2,72,52.1,2025-01-22,412,2025-04-12,75,49,2025-03-30
1000,Stokes Group,Turkey,Izmir,Dental,"Turkish, German",0,1,0,1,1,1,,4763.84,1.2,98,35.1,2025-04-16,669,2025-04-11,67,30,2025-04-13
1001,"Howard, Silva and Hall",Thailand,Phuket,Dental,Thai,0,1,1,0,0,0,,3078.14,2.2,66,10.3,2025-02-01,960,2025-04-16,50,30,2025-04-10
1002,Garcia Ltd,Germany,Munich,"Cardiology, Orthopedics","Spanish, German",0,1,0,0,0,1,,9146.53,3.4,77,62.9,2025-04-01,322,2025-02-18,54,49,2025-04-13
1003,Adams Ltd,Mexico,Cancun,Cardiology,German,0,0,1,1,0,1,,5239.59,2.9,74,22.6,2025-03-13,701,2025-02-27,41,23,2025-03-30
1004,Gallagher and Sons,Mexico,Tijuana,"Cosmetic Surgery, Fertility",Croatian,0,0,1,0,1,0,,9709.77,2.1,96,25.7,2025-04-05,170,2025-03-05,76,3,2025-04-18
1005,"Bradford, Salinas and Kelly",Germany,Berlin,"Fertility, Dermatology",Croatian,0,1,0,0,1,1,,1992.0,4.1,84,46.6,2025-03-18,632,2025-03-27,71,20,2025-03-27
1006,Thompson PLC,Germany,Munich,"Cosmetic Surgery, Fertility, Cardiology","Thai, German, Spanish",1,0,1,0,1,0,,9786.23,2.3,73,44.7,2025-02-20,68,2025-04-15,43,3,2025-04-02
1007,Drake-Wolfe,Croatia,Dubrovnik,Cosmetic Surgery,"Hindi, English",1,1,1,1,1,1,,2688.05,2.5,63,26.3,2025-03-31,304,2025-03-21,67,46,2025-03-26
1008,"Johnson, Haynes and Meza",Croatia,Dubrovnik,"Dental, Orthopedics",German,1,1,0,1,1,0,,848.15,1.9,82,38.9,2025-03-21,199,2025-04-11,67,13,2025-04-05
1009,"Thomas, Vaughan and Copeland",USA,Los Angeles,"Fertility, Dermatology, Cardiology","English, Hindi",1,0,0,1,0,1,,5661.4,1.8,68,59.7,2025-02-22,188,2025-03-29,87,4,2025-04-08
1010,Weaver-Thompson,Mexico,Cancun,"Dermatology, Cosmetic Surgery","German, Thai",0,1,0,1,0,0,,5362.9,4.5,72,31.2,2025-02-16,192,2025-03-31,35,24,2025-04-03
1011,Davis and Sons,USA,Miami,"Orthopedics, Dermatology",Hindi,1,0,1,0,0,1,,1797.24,3.4,66,64.1,2025-01-28,812,2025-03-22,33,21,2025-04-17
1012,"Robinson, Fox and Smith",India,Bangalore,"Cardiology, Dental, Dermatology",English,1,1,0,0,0,1,,2055.4,3.8,84,43.2,2025-01-24,534,2025-03-31,36,10,2025-03-29
1013,"Harris, Anderson and Love",Turkey,Ankara,"Dermatology, Cardiology","German, Hindi, Thai",1,1,1,0,1,1,,3621.64,3.8,72,54.6,2025-04-02,968,2025-03-16,94,7,2025-03-23
1014,Brown-Hernandez,India,Delhi,Fertility,Turkish,1,0,0,1,0,1,,9037.78,2.8,71,54.3,2025-02-10,306,2025-02-19,33,21,2025-03-24
1015,"Stark, Schroeder and Mathis",USA,New York,Orthopedics,"Croatian, Spanish",1,0,0,0,0,0,,2494.24,3.0,98,31.8,2025-02-09,116,2025-02-28,10,36,2025-04-11
1016,Yu-Brooks,India,Mumbai,"Dental, Cosmetic Surgery, Cardiology","English, Croatian, Hindi",0,0,1,1,0,1,,3498.42,3.2,77,66.6,2025-02-03,212,2025-04-04,47,5,2025-03-29
1017,"Foster, Garcia and Turner",Croatia,Dubrovnik,"Dermatology, Cardiology","Croatian, English, Turkish",0,1,0,0,1,0,,7588.22,1.5,86,18.1,2025-02-03,81,2025-04-18,31,34,2025-04-14
1018,Daugherty Ltd,Croatia,Dubrovnik,"Cosmetic Surgery, Fertility","Croatian, German, Thai",0,0,1,0,0,1,,8350.34,4.2,82,51.9,2025-04-13,290,2025-03-29,7,8,2025-04-09
1019,Conner-Yu,Mexico,Tijuana,"Fertility, Orthopedics",German,1,0,1,1,0,1,,1249.23,3.8,82,52.2,2025-02-26,581,2025-04-03,26,22,2025-04-11
1020,"Stewart, Mann and Hoffman",Croatia,Dubrovnik,Dermatology,Thai,1,1,1,0,1,1,,4778.45,2.0,91,24.7,2025-02-28,840,2025-03-25,30,37,2025-04-03
1021,"Buchanan, Walker and Chapman",India,Delhi,"Cosmetic Surgery, Dental",Turkish,1,0,1,0,0,0,,4979.6,1.7,51,61.7,2025-02-08,608,2025-03-23,98,41,2025-04-06
1022,Gray Ltd,Thailand,Bangkok,"Fertility, Cosmetic Surgery",Hindi,0,1,1,1,0,1,,1227.16,4.6,89,71.9,2025-02-18,981,2025-02-17,41,40,2025-03-21
1023,"Phillips, Thompson and Smith",Mexico,Mexico City,"Dermatology, Cosmetic Surgery, Orthopedics","English, German",0,0,0,0,0,1,,9811.23,1.0,59,35.5,2025-03-23,432,2025-04-10,65,6,2025-04-10
1024,"Fry, Myers and Gamble",Germany,Munich,"Cosmetic Surgery, Orthopedics, Dental","Croatian, Hindi, Spanish",1,0,0,1,0,1,,5205.32,2.0,98,62.1,2025-01-24,880,2025-03-11,80,44,2025-03-20
1025,"Johnson, Guzman and Mccall",USA,Miami,Fertility,"Hindi, German, Croatian",1,1,1,1,0,0,,8396.0,4.1,84,54.2,2025-02-19,139,2025-02-23,62,7,2025-04-04
1026,"Walker, Cunningham and Zuniga",Turkey,Istanbul,Dermatology,"Croatian, Hindi",0,0,1,1,0,0,,3398.14,1.8,82,55.0,2025-04-10,519,2025-03-18,26,35,2025-04-03
1027,Rivera Inc,Thailand,Phuket,"Cosmetic Surgery, Cardiology, Fertility","Spanish, Croatian, Turkish",1,1,1,0,1,0,,2709.21,1.0,50,45.2,2025-04-04,964,2025-02-17,44,12,2025-04-02
1028,Reed LLC,Croatia,Dubrovnik,"Dental, Fertility","Spanish, Turkish, Croatian",1,1,0,0,1,0,,6724.48,1.7,64,64.5,2025-01-30,35,2025-03-03,83,22,2025-04-04
1029,Fields Inc,Thailand,Bangkok,Cosmetic Surgery,"English, Croatian",0,1,1,0,0,0,,3071.86,5.0,65,60.7,2025-01-26,77,2025-04-15,79,30,2025-03-27
1030,"Santiago, Daniel and Rogers",India,Mumbai,Dermatology,Spanish,1,1,0,1,0,1,,9838.15,4.5,86,29.9,2025-03-26,181,2025-03-26,10,31,2025-03-23
1031,Baker and Sons,Turkey,Istanbul,Cosmetic Surgery,German,0,0,1,0,0,0,,836.74,2.2,83,31.6,2025-01-20,390,2025-04-05,6,30,2025-04-18
1032,"Jones, Scott and Rodriguez",Mexico,Tijuana,"Orthopedics, Fertility",Spanish,0,0,1,0,1,1,,7353.7,1.3,73,15.0,2025-02-08,597,2025-04-17,1,21,2025-04-04
1033,Williams Group,Thailand,Phuket,"Dental, Dermatology",Turkish,0,0,1,0,0,1,,2553.78,2.8,62,54.4,2025-04-14,670,2025-03-21,21,10,2025-04-16
1034,"Barnes, Jackson and Gutierrez",USA,Los Angeles,"Orthopedics, Cardiology, Dental","Hindi, Turkish, English",1,1,0,0,0,0,,8140.52,2.0,95,55.9,2025-02-25,811,2025-04-11,63,7,2025-03-31
1035,Bell-Bennett,Mexico,Tijuana,Orthopedics,Turkish,1,1,0,1,0,0,,8338.0,4.0,68,61.8,2025-04-02,188,2025-03-26,18,5,2025-03-29
1036,Kramer-Lane,Thailand,Bangkok,Cosmetic Surgery,Spanish,1,0,0,0,1,1,,7548.12,2.8,80,63.7,2025-03-01,631,2025-04-17,26,43,2025-04-13
1037,"Perez, Hayes and Lloyd",Thailand,Phuket,"Cosmetic Surgery, Dermatology, Dental",Spanish,1,1,0,1,1,0,,9719.86,3.7,67,68.3,2025-01-20,367,2025-03-12,69,22,2025-04-15
1038,Phillips LLC,Thailand,Bangkok,Dental,Hindi,0,1,0,0,1,1,,9936.99,3.8,96,44.1,2025-02-09,906,2025-03-23,32,30,2025-04-01
1039,Lynn-Jones,Thailand,Phuket,"Orthopedics, Fertility, Cardiology","Turkish, English",0,1,1,1,1,0,,5356.13,1.9,92,40.6,2025-04-07,1000,2025-03-13,14,36,2025-04-17
1040,Barron and Sons,Thailand,Chiang Mai,"Cardiology, Fertility, Dental","German, English",0,1,0,1,0,0,,7961.52,4.9,67,39.4,2025-02-12,447,2025-04-01,57,2,2025-04-02
1041,"Jones, Mcmahon and Spence",Mexico,Cancun,Cardiology,"Turkish, German, Thai",1,0,0,0,0,0,,9979.78,1.8,96,35.9,2025-03-31,887,2025-04-18,45,21,2025-04-18
1042,Wheeler-Austin,Mexico,Cancun,Dental,English,1,0,1,1,1,0,,6140.57,3.4,50,37.6,2025-02-04,786,2025-02-28,72,5,2025-04-15
1043,Bush-Reynolds,Turkey,Istanbul,"Dental, Dermatology","Croatian, English, Turkish",0,0,0,1,0,1,,7550.56,3.3,84,68.1,2025-02-04,744,2025-03-20,94,45,2025-03-30
1044,"Martin, Preston and Moore",USA,New York,Cardiology,"German, Croatian, Hindi",0,1,1,1,1,0,,885.99,1.1,88,58.9,2025-02-02,527,2025-04-01,87,14,2025-04-11
1045,Rivera and Sons,Thailand,Bangkok,Dermatology,Turkish,0,0,0,1,0,1,,7095.88,2.3,59,54.9,2025-03-10,153,2025-04-17,24,40,2025-04-10
1046,Terry-Bowen,Croatia,Dubrovnik,Dental,"Spanish, German",0,1,1,1,0,1,,3555.69,4.8,88,43.4,2025-03-13,595,2025-02-21,90,17,2025-03-22
1047,"Fernandez, Guerrero and Evans",Thailand,Chiang Mai,"Fertility, Dental",English,0,1,0,0,0,0,,9246.18,3.6,82,32.7,2025-03-13,991,2025-04-18,19,25,2025-04-14
1048,Williams PLC,USA,Miami,"Cardiology, Dental","German, Thai",1,0,1,0,1,0,,4410.07,1.6,64,25.5,2025-02-19,17,2025-04-18,37,5,2025-04-13
1049,"Larsen, Hernandez and Ward",India,Delhi,"Fertility, Cardiology, Cosmetic Surgery",Hindi,0,1,0,0,1,1,,5862.38,2.1,75,9.1,2025-04-14,62,2025-03-20,77,11,2025-04-11
1050,Miller-Colon,USA,New York,"Orthopedics, Dental",English,0,0,0,1,0,0,,1352.45,4.5,61,15.2,2025-04-02,581,2025-03-02,80,27,2025-04-16
1051,"Greene, Gonzalez and Johnson",Turkey,Istanbul,Dental,"German, Hindi, Croatian",0,1,1,1,1,0,,9579.34,4.1,96,65.9,2025-03-16,319,2025-03-25,92,2,2025-03-21
1052,Little Inc,Turkey,Izmir,Fertility,"Turkish, Spanish",1,1,0,0,0,1,,2747.68,2.5,96,53.8,2025-01-28,209,2025-03-03,39,31,2025-03-22
1053,Anthony-Parker,Mexico,Mexico City,Cosmetic Surgery,"Turkish, English, Croatian",1,0,0,1,0,0,,8347.48,3.7,61,29.0,2025-04-18,521,2025-03-24,53,45,2025-03-24
1054,Ruiz-Jacobson,Thailand,Chiang Mai,"Orthopedics, Fertility, Cardiology","English, Hindi",1,1,1,1,1,1,,4937.27,1.3,60,42.1,2025-01-27,212,2025-03-26,1,2,2025-04-05
1055,Davis-Stephens,USA,Miami,"Cardiology, Dermatology","German, Spanish",0,0,1,1,0,1,,1009.65,3.9,97,54.5,2025-02-07,156,2025-02-17,14,9,2025-04-16
1056,Watson Group,Turkey,Izmir,"Cosmetic Surgery, Cardiology","Croatian, German, Spanish",1,1,0,0,1,1,,8109.78,3.6,55,55.4,2025-04-06,686,2025-03-04,78,31,2025-03-25
1057,Lopez-Williams,Mexico,Tijuana,"Dental, Cardiology, Fertility","Spanish, English",1,0,1,0,1,1,,5254.21,4.5,61,52.4,2025-02-10,529,2025-04-01,75,26,2025-04-01
1058,Marshall-Perez,USA,New York,"Cosmetic Surgery, Dental","Croatian, English",0,0,0,0,0,1,,3454.52,3.6,67,6.8,2025-03-26,253,2025-02-22,3,7,2025-03-27
1059,Elliott-Hernandez,Thailand,Bangkok,"Cardiology, Dermatology","English, Spanish",1,0,0,1,0,0,,2425.04,1.2,94,15.3,2025-02-01,457,2025-03-14,75,39,2025-03-30
1060,"Contreras, Miller and Cooper",USA,Los Angeles,Cosmetic Surgery,English,0,1,1,0,0,0,,7627.02,3.0,56,42.9,2025-02-18,780,2025-03-08,71,26,2025-04-17
1061,"Gutierrez, Avila and Perez",Croatia,Dubrovnik,Dermatology,"Spanish, German",0,1,0,1,1,1,,8739.69,4.7,90,9.6,2025-03-23,981,2025-03-21,43,14,2025-04-08
1062,Randall PLC,India,Delhi,"Dental, Dermatology, Orthopedics",Hindi,1,0,1,0,1,0,,7293.06,2.9,76,8.5,2025-04-15,565,2025-03-05,65,7,2025-03-25
1063,Sheppard-Mcdaniel,India,Mumbai,Fertility,Thai,1,1,1,1,0,0,,5109.06,4.4,52,32.8,2025-02-24,573,2025-02-22,13,0,2025-04-13
1064,Armstrong-Young,Croatia,Split,"Dental, Cardiology, Cosmetic Surgery","Turkish, Hindi",0,0,0,1,1,0,,8084.82,1.5,75,69.4,2025-03-29,993,2025-02-25,15,25,2025-03-31
1065,Miller-Orr,USA,New York,"Dermatology, Orthopedics, Cosmetic Surgery","German, Turkish",1,0,1,1,1,0,,4650.84,3.8,65,42.0,2025-03-03,713,2025-03-02,18,5,2025-04-08
1066,"Johnson, Duncan and Black",USA,Miami,Orthopedics,"Croatian, Spanish",1,0,0,1,0,0,,2377.44,1.2,91,38.1,2025-03-16,914,2025-02-27,20,18,2025-03-22
1067,"Byrd, Oliver and Martinez",Mexico,Tijuana,"Dermatology, Dental, Fertility","Spanish, German, Hindi",1,0,0,0,0,1,,9172.31,4.0,88,58.5,2025-04-09,833,2025-04-18,40,14,2025-04-17
1068,Thompson-Joyce,Mexico,Cancun,"Dental, Orthopedics","Thai, German",1,1,1,0,0,1,,2710.39,3.2,55,1.2,2025-04-16,839,2025-04-11,97,17,2025-03-20
1069,Stokes and Sons,Thailand,Chiang Mai,"Fertility, Orthopedics","Croatian, Hindi, Turkish",0,1,1,0,1,1,,7572.37,4.7,57,10.7,2025-04-09,927,2025-03-21,63,21,2025-03-24
1070,Henderson Ltd,USA,Los Angeles,Cardiology,"Croatian, Hindi",1,0,1,1,1,0,,4075.62,4.8,52,55.1,2025-02-01,472,2025-04-08,29,46,2025-04-06
1071,Harris-Carson,USA,Los Angeles,"Cosmetic Surgery, Orthopedics","Croatian, German, Thai",1,1,1,0,0,1,,1114.25,1.4,79,15.5,2025-02-13,474,2025-04-11,46,24,2025-03-24
1072,Flowers LLC,Turkey,Izmir,"Cardiology, Fertility","Thai, Croatian",0,0,0,1,1,1,,9797.65,3.1,99,14.2,2025-02-21,303,2025-02-25,9,19,2025-04-02
1073,Bartlett-Sloan,Croatia,Split,"Orthopedics, Fertility, Dermatology",Spanish,0,1,1,1,1,0,,8988.28,1.7,83,60.2,2025-04-13,459,2025-03-23,54,16,2025-04-14
1074,Miller PLC,USA,New York,"Orthopedics, Fertility, Cardiology","English, Thai",0,1,0,1,1,1,,7070.47,2.4,58,16.5,2025-02-10,441,2025-03-03,64,30,2025-03-30
1075,Arnold-Gates,USA,New York,"Dermatology, Dental, Cosmetic Surgery","Hindi, Turkish, Croatian",0,0,0,1,1,0,,2967.23,2.4,51,49.8,2025-01-31,790,2025-04-09,60,12,2025-03-31
1076,"Ellis, Marks and Buchanan",Thailand,Phuket,Cosmetic Surgery,"Croatian, Turkish, Thai",1,0,1,0,1,1,,4777.2,3.9,82,43.3,2025-02-18,511,2025-03-04,43,22,2025-04-10
1077,"Matthews, Harrington and Rodriguez",Mexico,Mexico City,Cardiology,"Croatian, English, Spanish",1,0,0,1,0,1,,7621.0,1.5,96,15.6,2025-04-11,723,2025-04-07,22,41,2025-04-14
1078,Hernandez PLC,Thailand,Bangkok,Dental,"Croatian, German",1,1,0,1,0,1,,2061.63,4.1,60,44.8,2025-02-08,380,2025-04-11,36,17,2025-03-23
1079,"Chang, Ayers and Buckley",India,Mumbai,"Cardiology, Fertility, Dental","Spanish, English",1,0,0,0,0,0,,9035.64,4.0,86,57.4,2025-04-17,97,2025-02-21,34,11,2025-03-28
1080,"Chan, Floyd and Dillon",Thailand,Chiang Mai,"Dental, Dermatology","Hindi, English",0,1,1,0,0,0,,4300.59,1.8,99,3.8,2025-03-06,701,2025-04-18,4,18,2025-03-31
1081,Humphrey-Baker,Mexico,Cancun,Orthopedics,"Spanish, German",1,1,0,0,1,0,,5850.41,4.1,77,70.5,2025-02-06,5,2025-03-15,28,36,2025-04-17
1082,"Washington, Lynch and Johnson",Germany,Munich,"Cosmetic Surgery, Dental",German,1,0,0,0,0,1,,7156.79,5.0,81,13.8,2025-04-07,163,2025-02-20,73,7,2025-03-23
1083,Powell-Montgomery,Thailand,Bangkok,"Dermatology, Dental","Croatian, Hindi",1,0,0,1,1,1,,4253.76,2.3,60,33.2,2025-03-28,566,2025-03-08,38,22,2025-04-12
1084,"Steele, Williams and Preston",India,Mumbai,"Cardiology, Dermatology","English, Turkish",0,1,1,0,1,1,,9940.31,4.0,51,13.0,2025-02-08,10,2025-03-07,91,6,2025-03-31
1085,Vaughn-Williams,Croatia,Zagreb,"Dental, Fertility, Cardiology",German,1,0,0,1,1,0,,6055.43,1.7,60,25.7,2025-03-25,253,2025-04-05,22,0,2025-03-19
1086,Mccall-Prince,Mexico,Cancun,"Dental, Dermatology",Croatian,1,1,1,0,0,0,,9898.45,2.1,100,52.0,2025-04-14,231,2025-02-23,51,37,2025-04-02
1087,Morgan LLC,Croatia,Dubrovnik,"Cosmetic Surgery, Fertility, Cardiology",Spanish,0,1,0,1,0,1,,1756.5,4.2,51,25.6,2025-02-09,660,2025-04-04,15,8,2025-03-23
1088,Ramirez-Vasquez,Croatia,Split,"Dental, Fertility","English, Turkish, German",1,1,0,0,0,0,,2805.91,3.0,62,6.3,2025-02-19,316,2025-03-12,47,17,2025-04-13
